Gene,ChineseAmber,Leoti,pi229841,pi297155,pi300119,pi329311,pi506069,pi510757,pi655972,Rio,tx430,btx623,Grassl
SORBI_3002G199650,1,1,0,1,0,1,0,1,0,0,0,0,0
SORBI_3002G199800,1,1,1,0,0,0,0,0,0,1,1,1,1
SORBI_3002G199900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G200000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G200100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G200200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G200300,0,0,1,0,0,0,0,1,0,1,1,1,1
SORBI_3002G200400,1,1,1,0,1,1,1,1,0,1,1,1,1
SORBI_3002G200500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G200600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G200700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G200900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G201000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G201100,0,0,1,0,0,1,1,0,0,1,1,1,1
SORBI_3002G201200,1,1,0,0,1,1,1,1,0,1,1,1,1
SORBI_3002G201300,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G201400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G201500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G201600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G201700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G201800,1,0,1,1,1,1,1,1,0,0,1,1,1
SORBI_3002G201900,1,1,1,1,1,0,1,1,0,1,1,1,1
SORBI_3002G202000,1,1,0,0,0,1,0,0,0,0,0,1,1
SORBI_3002G202050,1,1,1,0,1,1,1,1,0,0,1,0,0
SORBI_3002G202100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G202200,0,0,1,1,1,0,1,1,0,0,1,1,1
SORBI_3002G202300,0,0,1,0,0,0,0,0,0,0,1,1,1
SORBI_3002G202350,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G202400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G202500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G202600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G202700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G202750,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G202800,1,1,1,1,0,1,1,1,0,1,1,1,1
SORBI_3002G203000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G203050,0,0,0,0,0,0,0,0,0,0,0,1,0
SORBI_3002G203100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G203200,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G203300,0,0,0,0,0,1,0,0,0,0,0,0,0
SORBI_3002G203401,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G203500,0,0,1,0,0,0,0,0,0,0,0,1,1
SORBI_3002G203600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G203700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G203800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G203900,1,1,1,1,1,1,0,0,0,1,0,1,1
SORBI_3002G204000,0,0,1,0,1,1,1,0,0,0,1,1,1
SORBI_3002G204050,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G204100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G204200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G204300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G204350,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G204400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G204500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G204600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G204700,1,1,1,1,1,1,0,1,0,1,1,1,1
SORBI_3002G204800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G204900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G205000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G205100,1,1,1,1,0,1,0,1,0,1,1,1,1
SORBI_3002G205201,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G205300,1,0,1,1,0,1,0,1,0,1,1,1,1
SORBI_3002G205500,0,0,0,0,0,0,1,0,0,1,0,1,1
SORBI_3002G205600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G205700,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G205800,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G205900,1,1,1,1,0,1,1,1,0,1,1,1,1
SORBI_3002G206000,0,0,0,1,0,0,0,0,0,0,0,1,1
SORBI_3002G206100,0,0,1,1,1,0,1,1,0,1,1,1,1
SORBI_3002G206200,1,0,0,0,1,0,0,0,0,0,1,1,1
SORBI_3002G206300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G206400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G206500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G206600,1,1,1,0,0,1,1,1,0,0,1,1,1
SORBI_3002G206700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G206750,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G206800,1,1,1,0,0,0,1,1,0,1,1,1,1
SORBI_3002G206900,1,1,0,0,1,0,1,1,0,1,1,1,1
SORBI_3002G207000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G207100,1,1,1,1,0,1,0,1,0,1,1,1,1
SORBI_3002G207200,0,0,1,1,0,0,0,1,0,1,0,1,1
SORBI_3002G207300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G207400,1,1,1,0,0,1,1,1,0,1,1,1,1
SORBI_3002G207500,1,0,0,1,1,0,0,0,0,1,0,1,1
SORBI_3002G207601,0,0,0,0,0,0,0,0,0,1,0,1,1
SORBI_3002G207700,1,0,1,0,0,0,0,0,0,1,0,1,1
SORBI_3002G207900,0,0,0,0,1,0,0,0,0,0,0,1,1
SORBI_3002G208000,0,0,1,0,0,1,0,0,0,0,1,0,0
SORBI_3002G208200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G208301,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G208400,0,0,0,1,1,1,0,1,0,1,1,1,1
SORBI_3002G208500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G208700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G208800,0,0,0,0,0,1,0,1,0,1,1,1,1
SORBI_3002G208850,0,0,0,0,1,0,0,0,0,0,1,1,1
SORBI_3002G208900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G209000,0,0,1,0,0,1,1,1,0,1,1,1,1
SORBI_3002G209100,1,1,1,0,0,1,1,1,0,1,1,1,1
SORBI_3002G209200,0,0,0,0,0,0,0,1,0,0,1,1,1
SORBI_3002G209300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G209400,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G209500,1,1,1,1,1,0,1,1,0,1,1,1,1
SORBI_3002G209600,0,0,1,1,0,0,1,1,0,1,0,1,1
SORBI_3002G209800,1,1,1,1,0,1,1,1,0,1,1,1,1
SORBI_3002G209900,1,1,1,1,0,1,1,1,0,1,1,1,1
SORBI_3002G210100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G210150,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G210200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G210300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G210401,1,0,0,0,0,1,0,0,0,1,0,1,1
SORBI_3002G210500,1,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G210700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G210800,0,0,0,0,0,0,0,1,0,0,1,1,1
SORBI_3002G210901,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G211000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G211200,0,0,0,0,0,0,0,0,0,1,0,1,1
SORBI_3002G211300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G211400,0,0,0,1,1,0,0,1,0,0,0,1,1
SORBI_3002G211501,1,0,0,1,0,0,0,0,0,1,0,1,1
SORBI_3002G211600,0,0,0,1,0,1,0,0,1,1,1,1,0
SORBI_3002G211700,1,1,1,1,0,1,1,1,0,1,1,1,1
SORBI_3002G211800,1,1,0,1,1,0,0,0,0,1,0,1,1
SORBI_3002G211900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G212000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G212100,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G212200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G212300,1,1,0,1,0,1,1,1,0,0,0,1,1
SORBI_3002G212400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G212601,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G212700,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G212800,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G212900,1,1,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G213000,1,1,0,0,0,0,1,0,0,0,1,1,1
SORBI_3002G213100,1,1,1,1,0,1,1,1,0,1,1,1,1
SORBI_3002G213200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G213300,1,0,0,1,0,0,0,0,0,1,0,1,1
SORBI_3002G213400,1,1,0,0,0,0,1,0,0,1,1,1,1
SORBI_3002G213500,0,0,1,0,0,1,1,1,0,0,1,1,1
SORBI_3002G213600,1,1,1,0,1,1,1,1,0,1,1,1,1
SORBI_3002G213701,1,1,1,1,0,1,1,0,0,1,0,1,1
SORBI_3002G213800,1,1,1,1,1,1,1,1,0,1,1,0,0
SORBI_3002G213900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G214000,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G214200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G214300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G214400,0,0,0,0,1,0,0,1,0,0,0,1,1
SORBI_3002G214500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G214600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G214700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G214800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G214900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G215000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G215100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G215200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G215300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G215600,0,0,0,0,1,0,0,0,0,0,0,1,1
SORBI_3002G215700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G215800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G215866,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G215932,0,0,0,0,0,1,1,1,0,0,1,1,1
SORBI_3002G216000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G216100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G216200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G216250,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G216300,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G216400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G216500,0,0,0,0,1,0,1,0,0,0,0,1,1
SORBI_3002G216600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G216650,1,1,0,1,1,1,1,1,0,0,1,1,1
SORBI_3002G216700,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G216801,0,0,0,0,0,1,1,0,0,0,1,1,1
SORBI_3002G217000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G217100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G217133,0,0,1,1,0,0,0,0,0,1,1,1,1
SORBI_3002G217166,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G217200,1,1,0,1,0,0,0,0,0,0,0,1,1
SORBI_3002G217300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G217400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G217500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G217600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G217700,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G217800,0,0,1,1,1,1,1,0,0,1,1,1,1
SORBI_3002G217900,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G218000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G218100,1,1,1,0,1,0,0,0,0,1,0,0,0
SORBI_3002G218200,1,1,1,0,1,0,0,0,0,1,0,0,0
SORBI_3002G218300,1,1,1,0,1,0,1,0,0,1,1,0,0
SORBI_3002G218400,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G218500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G218600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G218700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G218800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G218900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G219000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G219200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G219300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G219333,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G219400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G219500,0,0,0,1,1,1,0,1,0,1,0,1,1
SORBI_3002G219600,1,1,0,0,0,0,0,0,0,0,0,0,0
SORBI_3002G219700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G219800,1,1,1,1,1,1,1,0,0,1,1,1,1
SORBI_3002G219900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G220000,1,0,1,0,0,1,1,0,0,1,1,1,1
SORBI_3002G220100,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G220200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G220300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G220400,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G220500,0,0,0,0,0,0,0,1,0,0,0,1,1
SORBI_3002G220600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G220700,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G220800,1,1,1,1,1,1,1,1,1,0,0,1,1
SORBI_3002G220900,0,1,1,1,0,0,1,0,0,0,0,1,1
SORBI_3002G221000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G221100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G221200,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G221300,1,1,1,0,1,1,1,1,0,0,1,1,1
SORBI_3002G221450,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G221500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G221600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G221700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G221800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G221900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G222000,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G222200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G222300,1,1,1,0,1,1,1,1,0,0,1,1,1
SORBI_3002G222400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G222500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G222600,1,1,0,1,1,1,0,1,0,1,1,1,1
SORBI_3002G222700,1,1,0,1,1,1,0,1,0,1,1,1,1
SORBI_3002G222800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G222900,0,0,0,0,0,1,1,1,0,0,1,1,1
SORBI_3002G223000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G223050,0,1,0,0,0,0,1,0,0,1,0,1,1
SORBI_3002G223100,1,1,1,1,0,0,1,0,0,1,0,1,1
SORBI_3002G223200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G223300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G223401,1,1,1,1,1,0,0,1,0,1,1,1,1
SORBI_3002G223500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G223600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G223650,1,1,0,1,1,1,0,0,0,1,0,0,0
SORBI_3002G223700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G223800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G223900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G224000,1,1,0,0,0,1,0,0,0,0,1,1,1
SORBI_3002G224100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G224200,0,0,0,0,0,0,0,1,0,1,0,1,1
SORBI_3002G224300,1,1,1,1,1,1,0,1,0,1,1,1,1
SORBI_3002G224400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G224450,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G224500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G224700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G224800,1,0,0,0,0,1,0,1,0,0,0,1,1
SORBI_3002G224900,1,1,1,0,0,1,0,1,0,0,1,1,1
SORBI_3002G225000,1,0,1,1,1,0,1,0,0,1,0,1,1
SORBI_3002G225100,0,0,0,0,0,1,0,1,0,0,0,1,1
SORBI_3002G225200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G225300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G225400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G225500,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G225600,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G225600_SORBI_3002G225650,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G225650,0,0,1,1,1,0,1,0,0,1,0,1,1
SORBI_3002G225700,1,1,0,0,0,1,0,0,0,0,1,1,1
SORBI_3002G225800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G225900,0,0,0,0,0,0,0,1,0,0,1,1,1
SORBI_3002G226000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G226100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G226200,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G226300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G226400,1,1,0,0,0,1,0,1,0,0,0,1,1
SORBI_3002G226500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G226600,0,0,1,1,0,0,1,0,0,1,1,1,1
SORBI_3002G226700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G226800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G226900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G227000,0,0,0,0,0,0,1,0,0,0,0,1,1
SORBI_3002G227100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G227200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G227300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G227400,0,0,1,0,0,1,1,0,0,0,1,1,1
SORBI_3002G227500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G227700,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G227800,1,0,1,0,0,1,1,1,0,0,1,1,1
SORBI_3002G227900,1,1,0,0,0,1,0,1,0,0,1,1,1
SORBI_3002G228000,1,1,1,0,0,1,0,1,0,0,1,1,1
SORBI_3002G228100,0,0,0,0,0,0,0,1,0,0,1,1,1
SORBI_3002G228200,1,1,1,1,0,1,1,1,0,0,1,1,1
SORBI_3002G228400,1,1,1,1,0,1,1,1,0,0,1,1,1
SORBI_3002G228500,1,0,1,0,0,1,1,0,0,0,1,1,1
SORBI_3002G228600,1,1,1,1,1,1,1,1,0,0,1,1,1
SORBI_3002G228700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G228800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G228900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G229000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G229100,1,1,1,1,0,1,0,1,0,1,1,1,1
SORBI_3002G229200,0,0,0,0,0,0,0,0,0,0,0,1,0
SORBI_3002G229250,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G229300,1,1,1,1,0,1,0,1,0,1,1,1,1
SORBI_3002G229400,0,0,0,0,1,1,1,1,0,0,0,1,1
SORBI_3002G229600,0,1,0,0,0,1,1,1,0,0,0,1,1
SORBI_3002G229650,1,0,0,0,0,1,0,0,1,0,1,0,0
SORBI_3002G229700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G229800,1,1,0,0,1,1,1,1,0,0,0,1,1
SORBI_3002G229800_SbRio.04G201800.v2.1,0,0,1,1,0,0,0,0,0,1,1,0,0
SORBI_3002G229900,1,1,0,1,1,1,1,1,0,1,1,1,1
SORBI_3002G230000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G230100,0,0,0,0,0,1,0,0,0,0,0,1,1
SORBI_3002G230201,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G230301,1,1,1,1,1,0,1,1,0,1,1,1,1
SORBI_3002G230400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G230500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G230600,0,0,0,0,1,0,0,0,0,0,0,1,1
SORBI_3002G230700,0,1,0,0,0,0,0,0,0,0,0,0,0
SORBI_3002G230800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G230900,1,1,1,1,1,0,0,0,0,1,0,1,1
SORBI_3002G231000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G231100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G231200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G231300,0,0,0,0,1,0,0,0,0,0,0,1,1
SORBI_3002G231500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G231600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G231800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G231900,1,1,0,1,1,0,0,1,0,0,1,1,1
SORBI_3002G232100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G232200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G232300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G232400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G232500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G232600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G232700,1,1,1,1,1,1,1,1,0,0,1,1,1
SORBI_3002G232800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G232900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G233000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G233100,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G233200,1,1,0,1,1,1,1,0,0,1,1,0,0
SORBI_3002G233300,1,1,0,0,1,1,1,0,0,0,1,1,1
SORBI_3002G233400,0,0,0,0,0,0,1,0,0,0,1,0,0
SORBI_3002G233700,0,0,0,0,0,0,0,1,0,0,0,1,1
SORBI_3002G233800,0,0,1,1,0,0,1,1,0,1,1,1,1
SORBI_3002G233900,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G234100,0,0,1,1,1,0,1,1,0,1,1,1,1
SORBI_3002G234200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G234300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G234400,1,1,1,0,1,1,0,0,0,1,1,1,1
SORBI_3002G234500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G234600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G234700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G234800,0,0,0,0,0,0,0,0,0,0,1,0,0
SORBI_3002G234900,1,1,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G235000,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G235200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G235300,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G235400,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G235500,1,1,1,1,1,1,0,1,0,1,1,1,1
SORBI_3002G235600,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G235700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G235800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G235900,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G236000,0,0,0,0,1,1,0,0,0,0,1,1,1
SORBI_3002G236100,1,1,1,1,1,1,1,0,0,1,1,1,1
SORBI_3002G236200,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G236400,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G236500,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G236700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G236800,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G236900,0,0,0,0,0,0,0,0,0,0,1,1,1
SORBI_3002G237000,0,0,1,1,0,0,1,0,0,1,1,1,1
SORBI_3002G237100,1,1,1,1,1,0,1,1,0,1,1,1,1
SORBI_3002G237200,0,0,0,0,0,0,0,0,0,0,0,1,1
SORBI_3002G237400,1,1,0,0,1,1,1,1,0,1,1,0,0
SORBI_3002G237500,1,1,1,1,0,1,1,1,0,1,1,1,1
SORBI_3002G237600,1,0,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G237700,1,1,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G237750,0,0,1,1,1,1,1,1,0,1,1,1,1
SORBI_3002G237800,1,1,1,1,1,1,1,1,0,1,1,1,1
